 # ID       Xpix           Wavelength          Intens       Line 
    8     1806.0        5253.44410000             1.0         Th 
    9     1829.5        5254.25890000             1.0        ThI 
   10     1877.6        5255.91880000             1.0        ThI 
   11     1948.5        5258.36020000             1.0        ThI 
   27      532.4        5207.80150000             1.0        ThI 
   28      584.2        5209.72460000             1.0        ThI 
   29      624.8        5211.23050000             1.0        ThI 
   30      682.3        5213.34920000             1.0        ThI 
   31      704.3        5214.16130000             1.0       ThII 
   32      770.6        5216.59660000             1.0       ThII 
   33      776.5        5216.81390000             1.0       ArII 
   34      823.5        5218.52710000             1.0       ThII 
   35      839.3        5219.10990000             1.0        ThI 
   36      883.2        5220.70680000             1.0        ThI 
   37      889.2        5220.92630000             1.0        ThI 
   38      898.8        5221.27100000             1.0        ArI 
   39      925.9        5222.26290000             1.0        ThI 
   40      977.3        5224.12260000             1.0       ThII 
   41     1043.9        5226.52540000             1.0        ThI 
   42     1090.9        5228.22460000             1.0        ThI 
   43     1112.3        5228.99510000             1.0        ThI 
   45     1172.6        5231.15970000             1.0        ThI 
   46     1230.5        5233.22540000             1.0       ThII 
   47     1255.3        5234.10690000             1.0        ThI 
   48     1354.2        5237.62800000             1.0       ThII 
   50     1387.7        5238.81370000             1.0        ThI 
