 # ID       Xpix           Wavelength          Intens       Line 
    1     1846.5        5509.99380000             1.0        ThI 
    1     1865.8        5510.68320000             1.0       ThII 
    1     1876.3        5511.06080000             1.0         Th 
    1     1968.8        5514.37600000             1.0       ArII 
    1      387.3        5455.15240000             1.0         Th 
    1      484.8        5458.96760000             1.0         Th 
    1      555.7        5461.73580000             1.0       ThII 
    1      578.3        5462.61290000             1.0       ThII 
    1      596.4        5463.32140000             1.0        ThI 
    1      607.9        5463.76970000             1.0        ThI 
    1      619.4        5464.20550000             1.0        ThI 
    1      696.1        5467.17040000             1.0        ThI 
    1      773.6        5470.14600000             1.0        ThI 
    1      789.5        5470.75910000             1.0        ThI 
    1      939.7        5476.48560000             1.0         Th 
    1      954.5        5477.05400000             1.0       ThII 
    1      967.7        5477.55220000             1.0        ThI 
    1      999.4        5478.74460000             1.0        ThI 
    1     1008.1        5479.07510000             1.0        ThI 
    1     1072.0        5481.48130000             1.0       ThII 
    1     1142.7        5484.14670000             1.0       ThII 
    1     1153.7        5484.55960000             1.0        ThI 
    1     1241.8        5487.84140000             1.0        ThI 
    1     1262.8        5488.62870000             1.0       ThII 
    1     1270.7        5488.92540000             1.0       ThII 
    1     1303.1        5490.11940000             1.0        ArI 
    1     1371.0        5492.64350000             1.0        ThI 
    1     1386.2        5493.20400000             1.0        ThI 
