 # ID       Xpix           Wavelength          Intens       Line 
    0        0.0        4800.17240000             1.0       ThII 
    1        0.0        4801.05170000             1.0        ThI 
    2        0.0        4803.95590000             1.0       ThII 
    3        0.0        4806.02050000             1.0       ArII 
    4        0.0        4808.13370000             1.0        ThI 
    5        0.0        4809.61400000             1.0        ThI 
    6        0.0        4812.37550000             1.0        ThI 
    7        0.0        4813.00690000             1.0        ThI 
    9     1966.0        4818.64770000             1.0       ThII 
   10     1982.1        4819.19300000             1.0        ThI 
   13        0.0        4757.21960000             1.0       ArII 
   14        0.0        4761.11010000             1.0       ThII 
   15        0.0        4761.86140000             1.0       ThII 
   16        0.0        4762.52420000             1.0       ThII 
   17        0.0        4764.34630000             1.0        ThI 
   18        0.0        4764.86460000             1.0       ArII 
   19        0.0        4765.59500000             1.0        ThI 
   20        0.0        4766.60060000             1.0        ThI 
   21        0.0        4768.05780000             1.0       ThII 
   22        0.0        4773.24100000             1.0        ThI 
   32      885.4        4783.63890000             1.0       ThII 
   45        0.0        4800.17240000             1.0       ThII 
   46        0.0        4801.05170000             1.0        ThI 
   48        0.0        4803.95590000             1.0       ThII 
   50        0.0        4806.02050000             1.0       ArII 
   51        0.0        4808.13370000             1.0        ThI 
   52        0.0        4809.61400000             1.0        ThI 
   53        0.0        4812.37550000             1.0        ThI 
   54        0.0        4813.00690000             1.0        ThI 
   55        0.0        4757.21960000             1.0       ArII 
   56        0.0        4761.11010000             1.0       ThII 
   57        0.0        4761.86140000             1.0       ThII 
   58        0.0        4762.52420000             1.0       ThII 
   59        0.0        4764.34630000             1.0        ThI 
   60        0.0        4764.86460000             1.0       ArII 
   61        0.0        4765.59500000             1.0        ThI 
   62        0.0        4766.60060000             1.0        ThI 
   63        0.0        4768.05780000             1.0       ThII 
   64        0.0        4773.24100000             1.0        ThI 
