 # ID       Xpix           Wavelength          Intens       Line 
    1      100.7        8712.85280000             1.0        ThI 
    1      207.6        8719.62900000             1.0       ThII 
    1      252.6        8722.45770000             1.0        ThI 
    1      283.1        8724.37610000             1.0        ThI 
    1      411.8        8732.42400000             1.0        ThI 
    1      437.5        8734.02340000             1.0        ThI 
    1      530.3        8739.78160000             1.0         Th 
    1      664.4        8748.03090000             1.0        ThI 
    1      683.1        8749.16970000             1.0         Th 
    1      832.0        8758.24340000             1.0        ThI 
    1      868.6        8760.44960000             1.0        ThI 
    1      888.9        8761.68620000             1.0        ArI 
    1      973.0        8766.74500000             1.0        ThI 
    1     1058.3        8771.86020000             1.0       ArII 
    1     1074.1        8772.80520000             1.0        ThI 
    1     1120.5        8775.57330000             1.0        ThI 
    1     1272.1        8784.56210000             1.0       ThII 
    1     1399.6        8792.05720000             1.0        ThI 
