 # ID       Xpix           Wavelength          Intens       Line 
    0        0.0        4676.97210000             1.0        ThI 
    1        0.0        4678.23520000             1.0        ThI 
    2        0.0        4680.23770000             1.0        ThI 
    3        0.0        4680.64600000             1.0       ThII 
    4        0.0        4683.35170000             1.0        ThI 
    5        0.0        4686.19460000             1.0        ThI 
    6        0.0        4690.33430000             1.0       ThII 
    7        0.0        4690.62190000             1.0        ThI 
    8        0.0        4691.05160000             1.0       ThII 
    9        0.0        4691.34520000             1.0        ThI 
   10        0.0        4691.63540000             1.0        ThI 
   11     1770.2        4691.88420000             1.0        ThI 
   12        0.0        4694.09140000             1.0       ThII 
   13        0.0        4695.03810000             1.0        ThI 
   14        0.0        4695.45420000             1.0        ThI 
   17        0.0        4638.12590000             1.0        ThI 
   18        0.0        4638.68490000             1.0        ThI 
   19        0.0        4640.04620000             1.0       ThII 
   20        0.0        4643.55660000             1.0        ThI 
   21        0.0        4644.70720000             1.0        ThI 
   22        0.0        4646.68610000             1.0        ThI 
   23        0.0        4647.25090000             1.0        ThI 
   24        0.0        4649.97770000             1.0        ThI 
   25        0.0        4650.23430000             1.0        ThI 
   26        0.0        4651.55520000             1.0       ThII 
   27        0.0        4651.98950000             1.0       ThII 
   28        0.0        4655.21260000             1.0         Th 
   30        0.0        4657.90120000             1.0       ArII 
   47        0.0        4676.97210000             1.0        ThI 
   48        0.0        4678.23520000             1.0        ThI 
   49        0.0        4680.23770000             1.0        ThI 
   50        0.0        4680.64600000             1.0       ThII 
   51        0.0        4683.35170000             1.0        ThI 
   52        0.0        4686.19460000             1.0        ThI 
   54        0.0        4690.33430000             1.0       ThII 
   55        0.0        4690.62190000             1.0        ThI 
   56        0.0        4691.05160000             1.0       ThII 
   57        0.0        4691.34520000             1.0        ThI 
   58        0.0        4691.63540000             1.0        ThI 
   59        0.0        4694.09140000             1.0       ThII 
   60        0.0        4695.03810000             1.0        ThI 
   61        0.0        4695.45420000             1.0        ThI 
   62       93.8        4637.23280000             1.0       ArII 
   63        0.0        4638.12590000             1.0        ThI 
   64        0.0        4638.68490000             1.0        ThI 
   67        0.0        4640.04620000             1.0       ThII 
   68        0.0        4643.55660000             1.0        ThI 
   69        0.0        4644.70720000             1.0        ThI 
   70        0.0        4646.68610000             1.0        ThI 
   71        0.0        4647.25090000             1.0        ThI 
   72        0.0        4649.97770000             1.0        ThI 
   73        0.0        4650.23430000             1.0        ThI 
   74        0.0        4651.55520000             1.0       ThII 
   75        0.0        4651.98950000             1.0       ThII 
   76        0.0        4655.21260000             1.0         Th 
   77        0.0        4657.90120000             1.0       ArII 
