 # ID       Xpix           Wavelength          Intens       Line 
    0        0.0        4286.22850000             1.0        ThI 
    1        0.0        4288.66880000             1.0        ThI 
    2        0.0        4289.65510000             1.0        ThI 
    3        0.0        4291.80980000             1.0        ThI 
    4        0.0        4294.71930000             1.0        ThI 
    5        0.0        4295.58490000             1.0        ThI 
    6        0.0        4297.30660000             1.0        ThI 
    7        0.0        4297.93920000             1.0        ThI 
    8        0.0        4299.63520000             1.0        ThI 
    9        0.0        4299.83930000             1.0        ThI 
   10        0.0        4300.10080000             1.0        ArI 
   11        0.0        4300.64950000             1.0       ArII 
   12        0.0        4303.98920000             1.0        ThI 
   14        0.0        4304.95650000             1.0        ThI 
   16     1923.9        4307.74060000             1.0         Th 
   17        0.0        4308.12200000             1.0        ThI 
   20        0.0        4255.23730000             1.0         Th 
   21        0.0        4256.25370000             1.0        ThI 
   22        0.0        4257.49630000             1.0        ThI 
   23        0.0        4257.89820000             1.0         Th 
   24        0.0        4258.52040000             1.0        ThI 
   25        0.0        4259.36190000             1.0        ArI 
   26        0.0        4260.33300000             1.0        ThI 
   27        0.0        4260.98450000             1.0        ThI 
   28        0.0        4261.27540000             1.0       ThII 
   29        0.0        4261.49200000             1.0        ThI 
   30        0.0        4262.61240000             1.0         Th 
   31        0.0        4263.35610000             1.0       ThII 
   32        0.0        4264.33990000             1.0        ThI 
   33        0.0        4266.28640000             1.0        ArI 
   34        0.0        4266.52710000             1.0       ArII 
   35        0.0        4267.51910000             1.0       ThII 
   36        0.0        4269.94260000             1.0        ThI 
   37        0.0        4270.32900000             1.0       ThII 
   39        0.0        4272.16890000             1.0        ArI 
   40        0.0        4272.87450000             1.0        ThI 
   41        0.0        4273.35740000             1.0       ThII 
   42        0.0        4274.02460000             1.0       ThII 
   43        0.0        4275.15960000             1.0       ArII 
   45      878.5        4277.31390000             1.0       ThII 
   48      936.6        4279.06270000             1.0        ThI 
   55        0.0        4286.22850000             1.0        ThI 
   58        0.0        4288.66880000             1.0        ThI 
   59        0.0        4289.65510000             1.0        ThI 
   60        0.0        4291.80980000             1.0        ThI 
   61        0.0        4294.71930000             1.0        ThI 
   62        0.0        4295.58490000             1.0        ThI 
   64        0.0        4297.30660000             1.0        ThI 
   65        0.0        4297.93920000             1.0        ThI 
   66        0.0        4299.63520000             1.0        ThI 
   67        0.0        4299.83930000             1.0        ThI 
   68        0.0        4300.10080000             1.0        ArI 
   69        0.0        4300.64950000             1.0       ArII 
   70        0.0        4303.98920000             1.0        ThI 
   71        0.0        4304.95650000             1.0        ThI 
   73        0.0        4308.12200000             1.0        ThI 
   77      110.0        4253.53850000             1.0        ThI 
   78      119.8        4253.86740000             1.0       ThII 
   79        0.0        4255.23730000             1.0         Th 
   80      179.9        4255.79720000             1.0        ThI 
   81        0.0        4256.25370000             1.0        ThI 
   82        0.0        4257.49630000             1.0        ThI 
   83        0.0        4257.89820000             1.0         Th 
   84        0.0        4258.52040000             1.0        ThI 
   85        0.0        4259.36190000             1.0        ArI 
   86        0.0        4260.33300000             1.0        ThI 
   87        0.0        4260.98450000             1.0        ThI 
   88        0.0        4261.27540000             1.0       ThII 
   89        0.0        4261.49200000             1.0        ThI 
   90        0.0        4262.61240000             1.0         Th 
   91        0.0        4263.35610000             1.0       ThII 
   92      445.9        4264.10640000             1.0       ThII 
   93        0.0        4264.33990000             1.0        ThI 
   94        0.0        4266.28640000             1.0        ArI 
   95        0.0        4266.52710000             1.0       ArII 
   96        0.0        4267.51910000             1.0       ThII 
   97      607.1        4269.06390000             1.0        ThI 
   98        0.0        4269.94260000             1.0        ThI 
   99        0.0        4270.32900000             1.0       ThII 
  100      685.6        4271.43960000             1.0         Th 
  101        0.0        4272.16890000             1.0        ArI 
  102        0.0        4272.87450000             1.0        ThI 
  103        0.0        4273.35740000             1.0       ThII 
  104        0.0        4274.02460000             1.0       ThII 
  105        0.0        4275.15960000             1.0       ArII 
